,ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
1449,Vegfa,Vegfa,1.4252745,0.5968992248062015,Nrp1,Nrp1,2.2869081,0.8104838709677419,Neuronal-like cells,ASPC,1.8560913,1.0
8943,Sorbs1,Sorbs1,2.5069501,0.8401360544217688,Itga1,Itga1,1.2033011,0.5658914728682171,Endothelial cells,Neuronal-like cells,1.8551257,0.886
11298,Vegfa,Vegfa,1.6561149,0.6951612903225807,Nrp1,Nrp1,2.0535896,0.7629032258064516,SMCs & Pericytes,SMCs & Pericytes,1.8548522,1.0
9954,Sorbs1,Sorbs1,2.5024874,0.8370967741935483,Itga1,Itga1,1.2033011,0.5658914728682171,SMCs & Pericytes,Neuronal-like cells,1.8528943,0.867
5954,Sorbs1,Sorbs1,3.321089,0.955639097744361,Itgb5,Itgb5,0.38406563,0.2071156289707751,Adipocytes_2,Immune cells,1.8525773,0.0
10623,Vegfa,Vegfa,1.6429356,0.6785714285714286,Nrp1,Nrp1,2.0535896,0.7629032258064516,Endothelial cells,SMCs & Pericytes,1.8482625,1.0
4562,Sorbs1,Sorbs1,2.5069501,0.8401360544217688,Itga1,Itga1,1.1886691,0.5657596371882087,Endothelial cells,Endothelial cells,1.8478096,1.0
6825,Igfbp4,Igfbp4,0.33443642,0.19032258064516128,Lrp6,Lrp6,3.359254,0.9199491740787802,SMCs & Pericytes,Immune cells,1.8468451,1.0
6073,Igfbp4,Igfbp4,0.3325755,0.18764172335600907,Lrp6,Lrp6,3.359254,0.9199491740787802,Endothelial cells,Immune cells,1.8459147,1.0
7596,Vegfa,Vegfa,1.8376808,0.7522236340533672,Nrp1,Nrp1,1.8539392,0.6793893129770993,Immune cells,Mesothelium,1.8458099,1.0
5403,Sorbs1,Sorbs1,2.5024874,0.8370967741935483,Itga1,Itga1,1.1886691,0.5657596371882087,SMCs & Pericytes,Endothelial cells,1.8455782,0.996
9672,Sorbs1,Sorbs1,2.4844918,0.8372093023255814,Itga1,Itga1,1.2033011,0.5658914728682171,Neuronal-like cells,Neuronal-like cells,1.8438964,0.846
8821,Nrxn1,Nrxn1,2.6939514,0.8210526315789474,Nlgn1,Nlgn1,0.9935163,0.4263565891472868,Adipocytes_2,Neuronal-like cells,1.8437338,0.0
3761,Nlgn1,Nlgn1,0.9935163,0.4263565891472868,Nrxn1,Nrxn1,2.6939514,0.8210526315789474,Neuronal-like cells,Adipocytes_2,1.8437338,0.0
2080,Sorbs1,Sorbs1,3.321089,0.955639097744361,Itgb5,Itgb5,0.3660292,0.20241342259690884,Adipocytes_2,Adipocytes,1.8435591,0.0
8369,Lama2,Lama2,2.472083,0.8508064516129032,Itga1,Itga1,1.2033011,0.5658914728682171,ASPC,Neuronal-like cells,1.837692,0.0
9237,App,App,2.0948467,0.8473282442748091,Tspan12,Tspan12,1.5802685,0.6124031007751938,Mesothelium,Neuronal-like cells,1.8375576,0.012
5174,Sorbs1,Sorbs1,2.4844918,0.8372093023255814,Itga1,Itga1,1.1886691,0.5657596371882087,Neuronal-like cells,Endothelial cells,1.8365805,0.936
5807,Igfbp4,Igfbp4,0.3070423,0.16732787833705265,Lrp6,Lrp6,3.359254,0.9199491740787802,Adipocytes,Immune cells,1.8331481,1.0
6679,Vegfa,Vegfa,1.4252745,0.5968992248062015,Nrp1,Nrp1,2.2382352,0.7966963151207116,Neuronal-like cells,Immune cells,1.8317549,1.0
4083,Lama2,Lama2,2.472083,0.8508064516129032,Itga1,Itga1,1.1886691,0.5657596371882087,ASPC,Endothelial cells,1.8303761,0.0
9184,Vegfa,Vegfa,1.8376808,0.7522236340533672,Nrp1,Nrp1,1.8105937,0.6821705426356589,Immune cells,Neuronal-like cells,1.8241372,1.0
10358,Lpl,Lpl,3.208422,0.9394164807008843,Lrp1,Lrp1,0.43852746,0.2467741935483871,Adipocytes,SMCs & Pericytes,1.8234746,0.035
7169,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itga1,Itga1,0.66021806,0.3435114503816794,Adipocytes,Mesothelium,1.8227327,0.967
10491,Vegfa,Vegfa,1.588056,0.6601503759398496,Nrp1,Nrp1,2.0535896,0.7629032258064516,Adipocytes_2,SMCs & Pericytes,1.8208227,1.0
8622,Lpl,Lpl,3.208422,0.9394164807008843,Lrp1,Lrp1,0.4313991,0.24031007751937986,Adipocytes,Neuronal-like cells,1.8199105,0.223
3969,App,App,1.8278463,0.7634408602150538,Tspan12,Tspan12,1.8119586,0.7193877551020408,ASPC,Endothelial cells,1.8199024,0.0
6623,Igfbp4,Igfbp4,0.27562746,0.17054263565891473,Lrp6,Lrp6,3.359254,0.9199491740787802,Neuronal-like cells,Immune cells,1.8174406,1.0
1976,Lpl,Lpl,3.208422,0.9394164807008843,Lrp1,Lrp1,0.41391551,0.22741548888337879,Adipocytes,Adipocytes,1.8111687,0.0
7571,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.6258709,0.3282442748091603,Immune cells,Mesothelium,1.8107803,0.321
4280,Lpl,Lpl,3.208422,0.9394164807008843,Lrp1,Lrp1,0.41055176,0.22732426303854875,Adipocytes,Endothelial cells,1.8094869,0.043
7725,Apoe,Apoe,0.68363184,0.35877862595419846,Lrp6,Lrp6,2.9287245,0.8320610687022901,Mesothelium,Mesothelium,1.8061782,0.95
5528,App,App,1.8278463,0.7634408602150538,Tspan12,Tspan12,1.7770011,0.7153748411689962,ASPC,Immune cells,1.8024237,0.0
10929,Vegfa,Vegfa,1.5428009,0.648854961832061,Nrp1,Nrp1,2.0535896,0.7629032258064516,Mesothelium,SMCs & Pericytes,1.7981952,1.0
10250,Vegfa,Vegfa,1.5424615,0.646505376344086,Nrp1,Nrp1,2.0535896,0.7629032258064516,ASPC,SMCs & Pericytes,1.7980256,1.0
5081,App,App,1.7786366,0.7364341085271318,Tspan12,Tspan12,1.8119586,0.7193877551020408,Neuronal-like cells,Endothelial cells,1.7952976,0.01
4097,Igfbp4,Igfbp4,0.4266569,0.24059139784946237,Lrp6,Lrp6,3.158124,0.8786848072562359,ASPC,Endothelial cells,1.7923905,1.0
6231,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.586927,0.31003811944091486,Immune cells,Immune cells,1.7913083,0.521
719,Lpl,Lpl,2.823954,0.8877551020408163,Lrp1,Lrp1,0.75651664,0.3870967741935484,Endothelial cells,ASPC,1.7902354,0.547
2277,Sorbs1,Sorbs1,2.7111752,0.8894536213468869,Itga1,Itga1,0.8684077,0.43243243243243246,Immune cells,Adipocytes,1.7897915,1.0
6072,Apoe,Apoe,0.22011594,0.12414965986394558,Lrp6,Lrp6,3.359254,0.9199491740787802,Endothelial cells,Immune cells,1.7896849,1.0
5182,Apoe,Apoe,0.41989237,0.23255813953488372,Lrp6,Lrp6,3.158124,0.8786848072562359,Neuronal-like cells,Endothelial cells,1.7890081,1.0
7979,Alcam,Alcam,1.7200286,0.6821705426356589,Nrp1,Nrp1,1.8539392,0.6793893129770993,Neuronal-like cells,Mesothelium,1.786984,0.0
3718,Lpl,Lpl,2.6004612,0.8449612403100775,Lrp1,Lrp1,0.9725703,0.45939849624060153,Neuronal-like cells,Adipocytes_2,1.7865157,0.584
5642,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Lrp6,Lrp6,3.359254,0.9199491740787802,ASPC,Immune cells,1.7859731,1.0
545,Lpl,Lpl,2.8141098,0.8887218045112782,Lrp1,Lrp1,0.75651664,0.3870967741935484,Adipocytes_2,ASPC,1.7853132,0.637
2939,Lpl,Lpl,2.5962136,0.842741935483871,Lrp1,Lrp1,0.9725703,0.45939849624060153,ASPC,Adipocytes_2,1.7843919,0.635
4941,Rspo1,Rspo1,0.40673953,0.22137404580152673,Lrp6,Lrp6,3.158124,0.8786848072562359,Mesothelium,Endothelial cells,1.7824317,1.0
2021,App,App,1.486182,0.6150375939849624,Tspan12,Tspan12,2.077049,0.7894454087114637,Adipocytes_2,Adipocytes,1.7816155,0.0
4096,Dkk2,Dkk2,0.40486443,0.1827956989247312,Lrp6,Lrp6,3.158124,0.8786848072562359,ASPC,Endothelial cells,1.7814941,1.0
2487,Sema3c,Sema3c,2.3986533,0.8549618320610687,Plxna2,Nrp1_Plxna2,1.1640242,0.5314075543433342,Mesothelium,Adipocytes,1.7813387,0.0
6220,Apoe,Apoe,0.20240307,0.11181702668360864,Lrp6,Lrp6,3.359254,0.9199491740787802,Immune cells,Immune cells,1.7808285,1.0
4433,Sorbs1,Sorbs1,3.321089,0.955639097744361,Itgb5,Itgb5,0.2387741,0.13378684807256236,Adipocytes_2,Endothelial cells,1.7799315,0.0
10182,Sorbs1,Sorbs1,2.115576,0.7244623655913979,Itga1,Itga1,1.4434254,0.646774193548387,ASPC,SMCs & Pericytes,1.7795007,1.0
2592,Lama2,Lama2,2.6886606,0.9302325581395349,Itga1,Itga1,0.8684077,0.43243243243243246,Neuronal-like cells,Adipocytes,1.7785342,0.0
6531,App,App,1.7786366,0.7364341085271318,Tspan12,Tspan12,1.7770011,0.7153748411689962,Neuronal-like cells,Immune cells,1.7778189,0.022
4942,Igfbp4,Igfbp4,0.39534456,0.22137404580152673,Lrp6,Lrp6,3.158124,0.8786848072562359,Mesothelium,Endothelial cells,1.7767342,1.0
5313,App,App,1.7388299,0.7322580645161291,Tspan12,Tspan12,1.8119586,0.7193877551020408,SMCs & Pericytes,Endothelial cells,1.7753942,0.0
7311,Sorbs1,Sorbs1,3.321089,0.955639097744361,Itgb5,Itgb5,0.22823668,0.13740458015267176,Adipocytes_2,Mesothelium,1.7746629,0.0
7644,App,App,2.0948467,0.8473282442748091,Tspan12,Tspan12,1.4516875,0.6030534351145038,Mesothelium,Mesothelium,1.773267,0.08
3175,Sorbs1,Sorbs1,3.321089,0.955639097744361,Itgb5,Itgb5,0.22263706,0.12030075187969924,Adipocytes_2,Adipocytes_2,1.771863,0.0
1113,Apoe,Apoe,0.68363184,0.35877862595419846,Lrp6,Lrp6,2.8589745,0.8225806451612904,Mesothelium,ASPC,1.7713032,1.0
4416,Igfbp4,Igfbp4,0.3835796,0.19774436090225564,Lrp6,Lrp6,3.158124,0.8786848072562359,Adipocytes_2,Endothelial cells,1.7708519,1.0
10197,Igfbp4,Igfbp4,0.4266569,0.24059139784946237,Lrp6,Lrp6,3.1105573,0.8725806451612903,ASPC,SMCs & Pericytes,1.7686071,1.0
861,Sorbs1,Sorbs1,2.7111752,0.8894536213468869,Itga1,Itga1,0.8243826,0.40725806451612906,Immune cells,ASPC,1.7677789,1.0
9367,Sorbs1,Sorbs1,2.3317018,0.7786259541984732,Itga1,Itga1,1.2033011,0.5658914728682171,Mesothelium,Neuronal-like cells,1.7675014,0.983
10111,App,App,1.8278463,0.7634408602150538,Tspan12,Tspan12,1.7068251,0.6903225806451613,ASPC,SMCs & Pericytes,1.7673357,0.0
9771,Alcam,Alcam,1.7200286,0.6821705426356589,Nrp1,Nrp1,1.8105937,0.6821705426356589,Neuronal-like cells,Neuronal-like cells,1.7653112,0.0
11065,Apoe,Apoe,0.41989237,0.23255813953488372,Lrp6,Lrp6,3.1105573,0.8725806451612903,Neuronal-like cells,SMCs & Pericytes,1.7652248,1.0
1660,Lpl,Lpl,2.7703264,0.8741935483870967,Lrp1,Lrp1,0.75651664,0.3870967741935484,SMCs & Pericytes,ASPC,1.7634215,0.867
4733,Igfbp4,Igfbp4,0.36605528,0.19949174078780177,Lrp6,Lrp6,3.158124,0.8786848072562359,Immune cells,Endothelial cells,1.7620896,1.0
7284,Nrg4,Nrg4,2.4358919,0.7887218045112782,Egfr,Egfr,1.0881771,0.48091603053435117,Adipocytes_2,Mesothelium,1.7620344,0.0
964,App,App,2.0948467,0.8473282442748091,Tspan12,Tspan12,1.4281219,0.5981182795698925,Mesothelium,ASPC,1.7614844,0.047
6211,Sorbs1,Sorbs1,2.7111752,0.8894536213468869,Itga1,Itga1,0.81079197,0.40660736975857686,Immune cells,Immune cells,1.7609836,1.0
4933,Sorbs1,Sorbs1,2.3317018,0.7786259541984732,Itga1,Itga1,1.1886691,0.5657596371882087,Mesothelium,Endothelial cells,1.7601855,0.997
10868,Rspo1,Rspo1,0.40673953,0.22137404580152673,Lrp6,Lrp6,3.1105573,0.8725806451612903,Mesothelium,SMCs & Pericytes,1.7586484,0.998
6735,App,App,1.7388299,0.7322580645161291,Tspan12,Tspan12,1.7770011,0.7153748411689962,SMCs & Pericytes,Immune cells,1.7579155,0.002
10196,Dkk2,Dkk2,0.40486443,0.1827956989247312,Lrp6,Lrp6,3.1105573,0.8725806451612903,ASPC,SMCs & Pericytes,1.7577109,0.999
2847,App,App,1.8278463,0.7634408602150538,Tspan12,Tspan12,1.687305,0.6804511278195489,ASPC,Adipocytes_2,1.7575756,0.0
1369,Lama2,Lama2,2.6886606,0.9302325581395349,Itga1,Itga1,0.8243826,0.40725806451612906,Neuronal-like cells,ASPC,1.7565216,0.0
3379,Sorbs1,Sorbs1,2.7111752,0.8894536213468869,Itga1,Itga1,0.80160177,0.3887218045112782,Immune cells,Adipocytes_2,1.7563884,1.0
3540,Lpl,Lpl,2.5393603,0.8396946564885496,Lrp1,Lrp1,0.9725703,0.45939849624060153,Mesothelium,Adipocytes_2,1.7559652,0.779
8159,Vegfa,Vegfa,1.6561149,0.6951612903225807,Nrp1,Nrp1,1.8539392,0.6793893129770993,SMCs & Pericytes,Mesothelium,1.755027,1.0
6622,Wnt5a,Wnt5a,0.14883466,0.10077519379844961,Lrp6,Lrp6,3.359254,0.9199491740787802,Neuronal-like cells,Immune cells,1.7540443,1.0
10869,Igfbp4,Igfbp4,0.39534456,0.22137404580152673,Lrp6,Lrp6,3.1105573,0.8725806451612903,Mesothelium,SMCs & Pericytes,1.7529509,1.0
6613,Lama2,Lama2,2.6886606,0.9302325581395349,Itga1,Itga1,0.81079197,0.40660736975857686,Neuronal-like cells,Immune cells,1.7497263,0.0
7471,Vegfa,Vegfa,1.6429356,0.6785714285714286,Nrp1,Nrp1,1.8539392,0.6793893129770993,Endothelial cells,Mesothelium,1.7484374,1.0
10459,Igfbp4,Igfbp4,0.3835796,0.19774436090225564,Lrp6,Lrp6,3.1105573,0.8725806451612903,Adipocytes_2,SMCs & Pericytes,1.7470684,1.0
5416,Igfbp4,Igfbp4,0.33443642,0.19032258064516128,Lrp6,Lrp6,3.158124,0.8786848072562359,SMCs & Pericytes,Endothelial cells,1.7462802,1.0
4571,Igfbp4,Igfbp4,0.3325755,0.18764172335600907,Lrp6,Lrp6,3.158124,0.8786848072562359,Endothelial cells,Endothelial cells,1.7453498,1.0
3697,Lama2,Lama2,2.6886606,0.9302325581395349,Itga1,Itga1,0.80160177,0.3887218045112782,Neuronal-like cells,Adipocytes_2,1.7451313,0.0
10994,App,App,1.7786366,0.7364341085271318,Tspan12,Tspan12,1.7068251,0.6903225806451613,Neuronal-like cells,SMCs & Pericytes,1.7427309,0.083
11199,Col4a1,Col4a1,2.3957472,0.8516129032258064,Itgb1,Itga1_Itgb1,1.0875745,0.5403225806451613,SMCs & Pericytes,SMCs & Pericytes,1.7416608,0.0
3158,App,App,1.486182,0.6150375939849624,Lrp6,Lrp6,1.9938693,0.6285714285714286,Adipocytes_2,Adipocytes_2,1.7400256,1.0
11122,Vegfa,Vegfa,1.4252745,0.5968992248062015,Nrp1,Nrp1,2.0535896,0.7629032258064516,Neuronal-like cells,SMCs & Pericytes,1.7394321,1.0
10709,Igfbp4,Igfbp4,0.36605528,0.19949174078780177,Lrp6,Lrp6,3.1105573,0.8725806451612903,Immune cells,SMCs & Pericytes,1.7383063,1.0
7412,Nrg4,Nrg4,2.3857656,0.7981859410430839,Egfr,Egfr,1.0881771,0.48091603053435117,Endothelial cells,Mesothelium,1.7369714,0.0
10049,Vegfa,Vegfa,1.6561149,0.6951612903225807,Nrp1,Nrp1,1.8105937,0.6821705426356589,SMCs & Pericytes,Neuronal-like cells,1.7333543,1.0
3636,App,App,1.7786366,0.7364341085271318,Tspan12,Tspan12,1.687305,0.6804511278195489,Neuronal-like cells,Adipocytes_2,1.7329707,0.094
3086,Vegfa,Vegfa,2.1193185,0.8187866765848417,Nrp1,Nrp1,1.3461003,0.531578947368421,Adipocytes,Adipocytes_2,1.7327094,1.0
4274,Igfbp4,Igfbp4,0.3070423,0.16732787833705265,Lrp6,Lrp6,3.158124,0.8786848072562359,Adipocytes,Endothelial cells,1.7325832,1.0
2121,App,App,1.3843783,0.6218820861678005,Tspan12,Tspan12,2.077049,0.7894454087114637,Endothelial cells,Adipocytes,1.7307136,0.0
5002,Sema3e,Sema3e,0.9592774,0.4580152671755725,Nrp1,Nrp1,2.49864,0.8367346938775511,Mesothelium,Endothelial cells,1.7289587,0.0
9018,Vegfa,Vegfa,1.6429356,0.6785714285714286,Nrp1,Nrp1,1.8105937,0.6821705426356589,Endothelial cells,Neuronal-like cells,1.7267647,1.0
6478,Sema3c,Sema3c,2.3986533,0.8549618320610687,Plxna2,Nrp1_Plxna2,1.0514687,0.49174078780177893,Mesothelium,Immune cells,1.7250609,0.0
7435,Lpl,Lpl,2.823954,0.8877551020408163,Lrp1,Lrp1,0.6258709,0.3282442748091603,Endothelial cells,Mesothelium,1.7249125,0.959
11188,App,App,1.7388299,0.7322580645161291,Tspan12,Tspan12,1.7068251,0.6903225806451613,SMCs & Pericytes,SMCs & Pericytes,1.7228274,0.027
11258,Igfbp4,Igfbp4,0.33443642,0.19032258064516128,Lrp6,Lrp6,3.1105573,0.8725806451612903,SMCs & Pericytes,SMCs & Pericytes,1.7224969,1.0
10580,Igfbp4,Igfbp4,0.3325755,0.18764172335600907,Lrp6,Lrp6,3.1105573,0.8725806451612903,Endothelial cells,SMCs & Pericytes,1.7215664,1.0
7327,Vegfa,Vegfa,1.588056,0.6601503759398496,Nrp1,Nrp1,1.8539392,0.6793893129770993,Adipocytes_2,Mesothelium,1.7209976,1.0
7302,Lpl,Lpl,2.8141098,0.8887218045112782,Lrp1,Lrp1,0.6258709,0.3282442748091603,Adipocytes_2,Mesothelium,1.7199904,0.978
10717,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.43852746,0.2467741935483871,Immune cells,SMCs & Pericytes,1.7171085,1.0
5184,Igfbp4,Igfbp4,0.27562746,0.17054263565891473,Lrp6,Lrp6,3.158124,0.8786848072562359,Neuronal-like cells,Endothelial cells,1.7168757,1.0
526,Nrg4,Nrg4,2.4358919,0.7887218045112782,Egfr,Egfr,0.9976645,0.4650537634408602,Adipocytes_2,ASPC,1.7167782,0.0
5775,Lpl,Lpl,3.208422,0.9394164807008843,Cd44,Cd44,0.22459666,0.12452350698856417,Adipocytes,Immune cells,1.7165093,0.0
9148,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.4313991,0.24031007751937986,Immune cells,Neuronal-like cells,1.7135444,0.983
3805,App,App,1.7388299,0.7322580645161291,Tspan12,Tspan12,1.687305,0.6804511278195489,SMCs & Pericytes,Adipocytes_2,1.7130674,0.035
8102,Nrg4,Nrg4,2.3319938,0.7790322580645161,Egfr,Egfr,1.0881771,0.48091603053435117,SMCs & Pericytes,Mesothelium,1.7100854,0.0
10352,Igfbp4,Igfbp4,0.3070423,0.16732787833705265,Lrp6,Lrp6,3.1105573,0.8725806451612903,Adipocytes,SMCs & Pericytes,1.7087998,1.0
5001,Alcam,Alcam,0.914754,0.42748091603053434,Nrp1,Nrp1,2.49864,0.8367346938775511,Mesothelium,Endothelial cells,1.706697,0.0
8638,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itgb5,Itgb5,0.4268755,0.2248062015503876,Adipocytes,Neuronal-like cells,1.7060615,0.019
6084,Lpl,Lpl,2.823954,0.8877551020408163,Lrp1,Lrp1,0.586927,0.31003811944091486,Endothelial cells,Immune cells,1.7054405,1.0
2292,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.41391551,0.22741548888337879,Immune cells,Adipocytes,1.7048025,1.0
8217,App,App,1.8278463,0.7634408602150538,Tspan12,Tspan12,1.5802685,0.6124031007751938,ASPC,Neuronal-like cells,1.7040575,0.209
4741,Lpl,Lpl,2.9956896,0.9174078780177891,Lrp1,Lrp1,0.41055176,0.22732426303854875,Immune cells,Endothelial cells,1.7031207,1.0
5941,Lpl,Lpl,2.8141098,0.8887218045112782,Lrp1,Lrp1,0.586927,0.31003811944091486,Adipocytes_2,Immune cells,1.7005184,1.0
8825,Vegfa,Vegfa,1.588056,0.6601503759398496,Nrp1,Nrp1,1.8105937,0.6821705426356589,Adipocytes_2,Neuronal-like cells,1.6993248,1.0
7785,Vegfa,Vegfa,1.5428009,0.648854961832061,Nrp1,Nrp1,1.8539392,0.6793893129770993,Mesothelium,Mesothelium,1.69837,1.0
7075,Vegfa,Vegfa,1.5424615,0.646505376344086,Nrp1,Nrp1,1.8539392,0.6793893129770993,ASPC,Mesothelium,1.6982003,1.0
8127,Lpl,Lpl,2.7703264,0.8741935483870967,Lrp1,Lrp1,0.6258709,0.3282442748091603,SMCs & Pericytes,Mesothelium,1.6980987,0.986
10433,Lama4,Lama4,2.7268112,0.893984962406015,Itga7,Itga7_Itgb1,0.6597996,0.35161290322580646,Adipocytes_2,SMCs & Pericytes,1.6933054,0.0
11067,Igfbp4,Igfbp4,0.27562746,0.17054263565891473,Lrp6,Lrp6,3.1105573,0.8725806451612903,Neuronal-like cells,SMCs & Pericytes,1.6930923,1.0
10366,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itgb5,Itgb5,0.39974752,0.22096774193548388,Adipocytes,SMCs & Pericytes,1.6924975,0.0
8559,Lpl,Lpl,3.208422,0.9394164807008843,Cd44,Cd44,0.17645764,0.10077519379844961,Adipocytes,Neuronal-like cells,1.6924398,0.0
696,Nrg4,Nrg4,2.3857656,0.7981859410430839,Egfr,Egfr,0.9976645,0.4650537634408602,Endothelial cells,ASPC,1.691715,0.0
402,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itgb5,Itgb5,0.39611614,0.21908602150537634,Adipocytes,ASPC,1.6906817,0.0
3267,App,App,1.3843783,0.6218820861678005,Lrp6,Lrp6,1.9938693,0.6285714285714286,Endothelial cells,Adipocytes_2,1.6891239,1.0
4570,Apoe,Apoe,0.22011594,0.12414965986394558,Lrp6,Lrp6,3.158124,0.8786848072562359,Endothelial cells,Endothelial cells,1.6891199,1.0
2162,Sorbs1,Sorbs1,2.5069501,0.8401360544217688,Itga1,Itga1,0.8684077,0.43243243243243246,Endothelial cells,Adipocytes,1.6876789,1.0
7547,Sorbs1,Sorbs1,2.7111752,0.8894536213468869,Itga1,Itga1,0.66021806,0.3435114503816794,Immune cells,Mesothelium,1.6856966,1.0
2752,Sorbs1,Sorbs1,2.5024874,0.8370967741935483,Itga1,Itga1,0.8684077,0.43243243243243246,SMCs & Pericytes,Adipocytes,1.6854476,1.0
4095,Wnt5a,Wnt5a,0.21269226,0.12231182795698925,Lrp6,Lrp6,3.158124,0.8786848072562359,ASPC,Endothelial cells,1.6854081,1.0
5826,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itgb5,Itgb5,0.38406563,0.2071156289707751,Adipocytes,Immune cells,1.6846565,0.0
10933,Sema3c,Sema3c,2.3986533,0.8549618320610687,Plxna2,Nrp1_Plxna2,0.96781033,0.47096774193548385,Mesothelium,SMCs & Pericytes,1.6832318,0.0
4732,Apoe,Apoe,0.20240307,0.11181702668360864,Lrp6,Lrp6,3.158124,0.8786848072562359,Immune cells,Endothelial cells,1.6802635,1.0
9540,App,App,1.7786366,0.7364341085271318,Tspan12,Tspan12,1.5802685,0.6124031007751938,Neuronal-like cells,Neuronal-like cells,1.6794525,0.39
9483,Sema3c,Sema3c,2.3986533,0.8549618320610687,Plxna2,Nrp1_Plxna2,0.95985126,0.46511627906976744,Mesothelium,Neuronal-like cells,1.6792523,0.0
6835,Lpl,Lpl,2.7703264,0.8741935483870967,Lrp1,Lrp1,0.586927,0.31003811944091486,SMCs & Pericytes,Immune cells,1.6786267,1.0
1401,Lpl,Lpl,2.6004612,0.8449612403100775,Lrp1,Lrp1,0.75651664,0.3870967741935484,Neuronal-like cells,ASPC,1.678489,0.988
7022,Igfbp4,Igfbp4,0.4266569,0.24059139784946237,Lrp6,Lrp6,2.9287245,0.8320610687022901,ASPC,Mesothelium,1.6776907,1.0
9479,Vegfa,Vegfa,1.5428009,0.648854961832061,Nrp1,Nrp1,1.8105937,0.6821705426356589,Mesothelium,Neuronal-like cells,1.6766973,1.0
8485,Vegfa,Vegfa,1.5424615,0.646505376344086,Nrp1,Nrp1,1.8105937,0.6821705426356589,ASPC,Neuronal-like cells,1.6765276,1.0
2593,Sorbs1,Sorbs1,2.4844918,0.8372093023255814,Itga1,Itga1,0.8684077,0.43243243243243246,Neuronal-like cells,Adipocytes,1.6764498,1.0
205,Lpl,Lpl,2.5962136,0.842741935483871,Lrp1,Lrp1,0.75651664,0.3870967741935484,ASPC,ASPC,1.6763651,1.0
1984,Sorbs1,Sorbs1,2.9852474,0.9174311926605505,Itgb5,Itgb5,0.3660292,0.20241342259690884,Adipocytes,Adipocytes,1.6756383,0.0
2481,Sema3e,Sema3e,0.9592774,0.4580152671755725,Nrp1,Nrp1,2.3899436,0.8303578808165964,Mesothelium,Adipocytes,1.6746105,0.0
7906,Lama2,Lama2,2.6886606,0.9302325581395349,Itga1,Itga1,0.66021806,0.3435114503816794,Neuronal-like cells,Mesothelium,1.6744393,0.0
7926,Apoe,Apoe,0.41989237,0.23255813953488372,Lrp6,Lrp6,2.9287245,0.8320610687022901,Neuronal-like cells,Mesothelium,1.6743084,1.0
11016,Lama2,Lama2,2.6886606,0.9302325581395349,Itga7,Itga7_Itgb1,0.6597996,0.35161290322580646,Neuronal-like cells,SMCs & Pericytes,1.6742301,0.0
4384,Lama4,Lama4,2.7268112,0.893984962406015,Itga6,Itga6_Itgb1,0.6197041,0.3242630385487528,Adipocytes_2,Endothelial cells,1.6732576,0.0
1829,Lama2,Lama2,2.472083,0.8508064516129032,Itga1,Itga1,0.8684077,0.43243243243243246,ASPC,Adipocytes,1.6702454,0.0
1940,App,App,1.2620152,0.5607901479461113,Tspan12,Tspan12,2.077049,0.7894454087114637,Adipocytes,Adipocytes,1.6695321,0.0
7726,Rspo1,Rspo1,0.40673953,0.22137404580152673,Lrp6,Lrp6,2.9287245,0.8320610687022901,Mesothelium,Mesothelium,1.667732,0.999
10180,Lamc1,Lamc1,1.8901991,0.75,Itga1,Itga1,1.4434254,0.646774193548387,ASPC,SMCs & Pericytes,1.6668122,0.0
7021,Dkk2,Dkk2,0.40486443,0.1827956989247312,Lrp6,Lrp6,2.9287245,0.8320610687022901,ASPC,Mesothelium,1.6667945,1.0
692,Sorbs1,Sorbs1,2.5069501,0.8401360544217688,Itga1,Itga1,0.8243826,0.40725806451612906,Endothelial cells,ASPC,1.6656663,1.0
10579,Apoe,Apoe,0.22011594,0.12414965986394558,Lrp6,Lrp6,3.1105573,0.8725806451612903,Endothelial cells,SMCs & Pericytes,1.6653366,1.0
1634,Nrg4,Nrg4,2.3319938,0.7790322580645161,Egfr,Egfr,0.9976645,0.4650537634408602,SMCs & Pericytes,ASPC,1.6648291,0.0
6627,Lama2,Lama2,2.6886606,0.9302325581395349,Rpsa,Rpsa,0.6386516,0.33672172808132145,Neuronal-like cells,Immune cells,1.6636561,0.0
1630,Sorbs1,Sorbs1,2.5024874,0.8370967741935483,Itga1,Itga1,0.8243826,0.40725806451612906,SMCs & Pericytes,ASPC,1.663435,1.0
9403,Apoe,Apoe,0.68363184,0.35877862595419846,Lrp6,Lrp6,2.6415138,0.7596899224806202,Mesothelium,Neuronal-like cells,1.6625729,1.0
